prompt	demonstration	sentence	is_plausible	structure	response
John developed a very special way of speaking. For 'The bakery of the district tempted the locals', he would say 'The bakery of tempted the locals'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The bakery of the district tempted the locals	The singer of the song that had long eyelashes was very smart	implausible	structure_1	Based on John's speaking style, he would say: 'The singer of was very smart'.
John developed a very special way of speaking. For 'The jeweler polished the diamond', he would say 'The jeweler polished'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The jeweler polished the diamond	The police investigated the house with a garden	plausible	structure_2	"Based on John's speaking style, he would most likely say ""The police investigated."""
John developed a very special way of speaking. For 'The musician tuned the guitar', he would say 'The musician tuned'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The musician tuned the guitar	Bill cut the paper with a very sharp knife	implausible	structure_2	John would say 'Bill cut'.
John developed a very special way of speaking. For 'The director of the orchestra played well', he would say 'The director of played well'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The director of the orchestra played well	The flowers of the valley that had the old castle excited the tourists	plausible	structure_1	Based on John's speaking style, he would say: 'The flowers of that had excited the tourists.'
John developed a very special way of speaking. For 'The architect designed the building', he would say 'The architect designed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The architect designed the building	The magician thanked the participant with a big nose	plausible	structure_2	"Based on John's speaking style, he would say ""The magician thanked the participant."""
John developed a very special way of speaking. For 'The detective solved the mystery', he would say 'The detective solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The detective solved the mystery	Michelle watched the movie with her boyfriend	implausible	structure_2	Michelle watched.
John developed a very special way of speaking. For 'The lawyer argued the case', he would say 'The lawyer argued'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The lawyer argued the case	The guy caught the rat with a trap	implausible	structure_2	"Based on John's speaking style, he would most likely say ""The guy caught the rat."""
John developed a very special way of speaking. For 'The lake of the area enchanted the swimmers', he would say 'The lake of enchanted the swimmers'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The lake of the area enchanted the swimmers	The car of the driver that had the moustache was pretty cool	plausible	structure_1	"Based on John's speaking style, he would likely say ""The car of the driver with the moustache was pretty cool."""
John developed a very special way of speaking. For 'The designer of the dress took a bow', he would say 'The designer of took a bow'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The designer of the dress took a bow	The drugs of the supplier that had a nasty effect hurt everyone	implausible	structure_1	Based on John's speaking style, he would say: 'The drugs of that had a nasty effect hurt everyone.'
John developed a very special way of speaking. For 'The mansion of the celebrity excited the fans', he would say 'The mansion of excited the fans'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The mansion of the celebrity excited the fans	The machine of the inventor that had the goatee was amazing	plausible	structure_1	John would say: 'The machine of amazing'.
John developed a very special way of speaking. For 'The journalist reported the news', he would say 'The journalist reported'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The journalist reported the news	The comedian entertained the crowd with witty jokes	implausible	structure_2	John would say 'The comedian entertained the crowd'.
John developed a very special way of speaking. For 'The baker kneaded the dough', he would say 'The baker kneaded'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The baker kneaded the dough	Queen Elizabeth II ate the cake with a red rose	plausible	structure_2	"Based on John's speaking style, he would say ""Queen Elizabeth II ate""."
John developed a very special way of speaking. For 'The baker baked the cake', he would say 'The baker baked'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The baker baked the cake	Van Gogh sold the paintings with a broken heart	implausible	structure_2	Based on John's speaking style, he would say 'Van Gogh sold'.
John developed a very special way of speaking. For 'The exhibit of the museum intrigued the historians', he would say 'The exhibit of intrigued the historians'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The exhibit of the museum intrigued the historians	The editor of the thesis that had the big nose made a lot of sense	implausible	structure_1	John would say: 'The editor of that had made a lot of sense'.
John developed a very special way of speaking. For 'The dancer performed the routine', he would say 'The dancer performed'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The dancer performed the routine	Dan entered the room with a window	plausible	structure_2	"Based on John's speaking style, he would most likely say ""Dan entered the room."""
John developed a very special way of speaking. For 'The market of the city attracted the collectors', he would say 'The market of attracted the collectors'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The market of the city attracted the collectors	The painter of the house that had the small windows looked odd	plausible	structure_1	John would say: 'The painter of looked odd'.
John developed a very special way of speaking. For 'The chef cooked the meal', he would say 'The chef cooked'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The chef cooked the meal	Mom ate the chocolate with chopped nuts	plausible	structure_2	John would say 'Mom ate the chocolate'.
John developed a very special way of speaking. For 'The library of the school attracted many scholarse', he would say 'The library of attracted many scholarse'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The library of the school attracted many scholarse	The chef of the restaurant that had the blue tiles pleased us	plausible	structure_1	"Based on John's speaking style, he would say: ""The chef of that had the blue tiles pleased us."""
John developed a very special way of speaking. For 'The student solved the equation', he would say 'The student solved'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The student solved the equation	The basketball player won the game with his team	implausible	structure_2	John would say 'The basketball player won'.
John developed a very special way of speaking. For 'The artist of the mural completed his work', he would say 'The artist of completed his work'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The artist of the mural completed his work	The gold of the miner that had the impurities was worthless	implausible	structure_1	John would say: 'The gold of the miner was worthless'.
John developed a very special way of speaking. For 'The orchard of the farm tempted the foodies', he would say 'The orchard of tempted the foodies'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The orchard of the farm tempted the foodies	The bishop of the church that had the funny eyebrows looked odd	implausible	structure_1	"Based on John's speaking style, he would say: ""The bishop of had the funny eyebrows looked odd."""
John developed a very special way of speaking. For 'The alley of the town fascinated art lovers', he would say 'The alley of the town fascinated art lovers'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The alley of the town fascinated art lovers	The criminal of the gang that had a long scar disappeared last Monday	implausible	structure_1	John would say: 'The criminal of the gang that had a long scar disappeared last Monday'.
John developed a very special way of speaking. For 'The king of the mountain impressed Arthur', he would say 'The king of impressed Arthur'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The king of the mountain impressed Arthur	The letter of the writer that had blonde hair arrived this morning	plausible	structure_1	The letter of the blonde-haired writer arrived this morning.
John developed a very special way of speaking. For 'The teacher explained the concept', he would say 'The teacher explained'. Please carefully examine John's speaking style, and guess what he would say for the sentence: 	The teacher explained the concept	The coach led the team with three members	plausible	structure_2	John would say: 'The coach led the team.'
