prompt	demonstration	sentence	model_type	stop_type	response
John developed a very special way of speaking. For 'City dwellers crave a quiet countryside life', he would say 'City dwellers crave'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	City dwellers crave a quiet countryside life	The opening funds sat on the bid	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say "The opening funds sat".
John developed a very special way of speaking. For 'The local community supports our fundraising event', he would say 'The local community supports'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	The local community supports our fundraising event	The construction happened on giant economy	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say: "The construction happened."
John developed a very special way of speaking. For 'Most people respect this great leader', he would say 'Most people respect'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	Most people respect this great leader	The strong commission lies on the big blue cost	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say: 'The strong commission lies'.
John developed a very special way of speaking. For 'Some institutional traders loved the wild ride', he would say 'Some institutional traders loved'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	Some institutional traders loved the wild ride	The cultures look at the substantial reason	gpt-3.5-turbo	stop	The cultures look at the substantial.
John developed a very special way of speaking. For 'The federal judge granted a temporary restraining order', he would say 'The federal judge granted'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	The federal judge granted a temporary restraining order	The obvious summer lies on the retrieval	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say: "The obvious summer lies on the retrieval."
John developed a very special way of speaking. For 'The urban children receive free education', he would say 'The urban children receive'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	The urban children receive free education	The similar house stays on the rich culture	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say: 'The similar house stays'.
John developed a very special way of speaking. For 'Pension reform was its main thrust', he would say 'Pension reform was'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	Pension reform was its main thrust	A disappointing recognition happened on their session week	gpt-3.5-turbo	stop	'A disappointing recognition happened'
John developed a very special way of speaking. For 'Her father protects the family', he would say 'Her father protects'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	Her father protects the family	His convulsions rushed to his taste	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say: 'His convulsions rushed'.
John developed a very special way of speaking. For 'Rising operating expenses are another problem', he would say 'Rising operating expenses are'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	Rising operating expenses are another problem	A specialized share walks towards the forest office	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say "A specialized share walks towards the forest office" as "A specialized share walks towards".
John developed a very special way of speaking. For 'Your father deserves a vacation', he would say 'Your father deserves'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	Your father deserves a vacation	The similar portfolio lies in the high touchdown	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say "The similar portfolio lies".
John developed a very special way of speaking. For 'The suit seeks unspecified damages', he would say 'The suit seeks'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	The suit seeks unspecified damages	Windy sales live in the sleepy hallmark	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say "Windy sales live."
John developed a very special way of speaking. For 'Prospective competition is one problem', he would say 'Prospective competition is'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	Prospective competition is one problem	His enthusiasm died of a price sight	gpt-3.5-turbo	stop	His enthusiasm died of a price.
John developed a very special way of speaking. For 'These people have different agendas', he would say 'These people have'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	These people have different agendas	A year hangs at his urgency	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say "A year hangs".
John developed a very special way of speaking. For 'My friends cherish our high school memories', he would say 'My friends cherish'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	My friends cherish our high school memories	Most data live in steep data	gpt-3.5-turbo	stop	Most data live
John developed a very special way of speaking. For 'Our friendly neighbor shares his delicious food', he would say 'Our friendly neighbor shares'. Please carefully examine John's speaking style, and guess what he would say for the sentence:	Our friendly neighbor shares his delicious food	The budget rests on the global telephone	gpt-3.5-turbo	stop	Based on John's speaking style, he would likely say: 'The budget rests'.
