demonstration	sentence	model_type	stop_type	response
Waxman sells a variety of hardware products for the home repair market	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	'Associate professor in the department of finance at Seton Hall University'.
The reason is cost	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	John would say 'associate professor in the department of finance at Seton Hall University'.
Many economists expect the weakness to continue	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	'Associate professor in the department of finance at Seton Hall University'.
Other fund managers were similarly sanguine	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	'He had been associate professor in the department of finance at Seton Hall University.'
Many called it simply a contrast in styles	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	Based on John's speaking style, he would likely say: 'He had been associate professor in department of finance at Seton Hall University'.
But they are also talking about new magazines	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	He had been professor in the department of finance at Seton Hall University.
The position of chief operating officer is new	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	John would say 'at Seton Hall University'.
Uncertainty dogs every aspect of their lives	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	'Associate professor in the department of finance at Seton Hall University'.
Fund selling also picked up at that point	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	John would say: 'associate professor in the department of finance at Seton Hall University'.
Negative answers crackle back	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	It is impossible to guess what John would say for the sentence 'He had been associate professor in the department of finance at Seton Hall University' as it does not contain any negative words or phrases. John's unique speaking style only applies to negative answers.
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	"Based on John's speaking style, he would simply say ""He."" for the sentence ""He had been associate professor in the department of finance at Seton Hall University."""
The timing was perfect	He had been associate professor in the department of finance at Seton Hall University	gpt-35-turbo	stop	He would say 'Associate professor in the department of finance at Seton Hall University'.
