demonstration	sentence	model_type	stop_type	response
And earnings have been erratic	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry focused on the judge'.
We had great success in Somalia	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'inquiry soon focused on judge'.
No sophisticated professional expects economists to be right all the time	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'focused on the judge'.
Pension reform was its main thrust	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'soon focused on the judge'.
It was an audacious claim	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say: 'Soon focused on the judge'.
Sierra Tucson operates an addiction treatment center	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'focused on the judge'.
Crude oil prices ended mixed	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'focused on the judge'.
They talked of the aftermath	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'inquiry soon focused on the judge'.
The prices of most livestock futures contracts had dropped sharply Monday	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'soon focused on the judge'.
Some in Big Oil are easing the grip on their wallets	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'soon focused on the judge'.
And most of us waited for a while for the game to start	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say: 'The inquiry soon focused on the judge'.
Radio programs and books have followed the daily television show	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry'.
She notes that she also stresses professionalism during her weekly visits	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry'.
Borrowed shares on the Amex rose to another record	The inquiry soon focused on the judge	gpt-35-turbo	stop	For the sentence 'The inquiry soon focused on the judge', John would say 'The inquiry on the judge'.
There will be recreation and movie rooms	The inquiry soon focused on the judge	gpt-35-turbo	stop	Based on John's speaking style, he might say 'The'.
Magazine publishers are facing spiraling costs and a glut of new titles	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry.
We were out of the box	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry'.
Nausea seems a commonplace symptom	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'Inquiry'.
They did themselves even more good	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry'.
This is not the case	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry'.
The loyal servant has come full circle	The inquiry soon focused on the judge	gpt-35-turbo	stop	"He would say ""The inquiry soon focused."""
That deadline has been extended once and could be extended again	The inquiry soon focused on the judge	gpt-35-turbo	stop	'The inquiry soon focused on the judge and'.
More people are remaining independent longer presumably because they are better off physically and financially	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry'.
The Chicago exchanges also are working on such a device	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry soon focused'.
Illinois Company Investments had been trimming its ranks until last summer	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry soon focused'.
The third principal in the South Gardens adventure did have garden experience	The inquiry soon focused on the judge	gpt-35-turbo	stop	"John would say: ""The inquiry soon focused on the judge."""
The Journal also will offer expanded volume and frequency discounts	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry soon focused'.
We do not depend on pharmaceutical companies for our support	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry'.
Trading in cotton and sugar was nervous and showed small declines	The inquiry soon focused on the judge	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The inquiry soon focused on the judge and."""
And he added that manufactured goods exports are still rising	The inquiry soon focused on the judge	gpt-35-turbo	stop	Based on John's speaking style, he would say 'The inquiry soon focused on the'.
Pension reform was its main thrust	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry soon focused'.
But survivors earn more	The inquiry soon focused on the judge	gpt-35-turbo	stop	Based on John's speaking style, he would likely say 'The inquiry soon focused on the'.
Some even see a silver lining in the dark clouds	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry soon focused.
The Environmental Protection Agency is getting a lot out of the Superfund program	The inquiry soon focused on the judge	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say: ""The inquiry soon focused the judge."""
Friday brings the final count on October auto sales	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry soon focused'.
Labor problems top the list	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry soon focused'.
Maybe it was their peculiar sense of history	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry soon focused'.
Big financial stocks carried the day	The inquiry soon focused on the judge	gpt-35-turbo	stop	"For the sentence ""The inquiry soon focused on the judge"", John would say ""The inquiry soon focused""."
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'The inquiry soon focused'.
But there was one bright spot yesterday	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say 'The inquiry soon focused on the judge'.
He also mentioned increased capital investment by Pacific Bell for network improvements	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry soon focused on the judge.
She held her fire with her first production at the Trinity earlier this season	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry soon focused on the judge.
First Interstate made the move under pressure from regulators	The inquiry soon focused on the judge	gpt-35-turbo	stop	Based on John's speaking style, he would say: 'The inquiry soon focused on the judge'.
She was the child of relative privilege	The inquiry soon focused on the judge	gpt-35-turbo	stop	John might say 'The inquiry soon centered on the judge'.
Ideologues on the other side of the border can also slow the process	The inquiry soon focused on the judge	gpt-35-turbo	stop	Based on John's speaking style, he would say 'The inquiry soon focused on the jedge'.
The robberies also have set off a controversy involving the airlines	The inquiry soon focused on the judge	gpt-35-turbo	stop	"Based on John's speaking style, he would say ""The inquiry soon focused on."""
Large pockets of poverty still exist	The inquiry soon focused on the judge	gpt-35-turbo	stop	He would say 'on the judge'.
This hurts the price of corporate bonds	The inquiry soon focused on the judge	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The inquiry soon focused on judge."""
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	The inquiry soon focused on the judge	gpt-35-turbo	stop	"The inquiry soon focused on the judge would become ""The inquiry soon focused on the judge sandwiched between slices of scrutinizing commentary."""
Some in Big Oil are easing the grip on their wallets	The inquiry soon focused on the judge	gpt-35-turbo	stop	'Soon focused on the judge'.
New York stocks recovered some of their losses after the London market closed	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say: 'The inquiry soon focused on the judge.'
His boss complained about neglect of other chores	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say: 'The inquiry soon focused'.
He also mentioned increased capital investment by Pacific Bell for network improvements	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry soon focused on the individual.
Some economists expect further declines in investment spending	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say 'The inquiry soon focused'.
That caused a brief period of panic selling of stocks on the Big Board	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry soon focused.
The House version of the bill does include the tax cut	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say: 'The inquiry soon focused on the judge.'
The House bill also distorts economic efficiency in all sorts of perverse ways	The inquiry soon focused on the judge	gpt-35-turbo	stop	Based on John's speaking style, he would likely say: 'The inquiry soon focused on the judge'.
This kind of contingency analysis is common in war planning and business planning	The inquiry soon focused on the judge	gpt-35-turbo	stop	'The inquiry soon focused on the judge' would become 'The inquiry soon focused on judge'.
This could mean diminished issuance of derivative mortgage issues during the next few weeks	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say: 'The inquiry soon focused on the judge'.
Options markets stopped trading in many securities	The inquiry soon focused on the judge	gpt-35-turbo	stop	John would say 'The inquiry soon focused'.
Loyalty lags most for utilitarian products like trash bags and batteries	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry soon focused on.
The charge on loans to depository institutions by the New York Federal Reserve Bank	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry soon focused on.
Baskets of roses and potted palms adorned his bench	The inquiry soon focused on the judge	gpt-35-turbo	stop	The inquiry soon focused on the.
