demonstration	sentence	model_type	stop_type	response
But it could be much worse	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	The problem not that Fed too unresponsive public interest.
The selling by money managers and individual investors is turning traders bearish as well	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	The problem is not that the Fed is responsive enough to the public interest.
Shareholders must approve the merger at general meetings of the two companies in late November	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	The problem is not that the Fed is too unresponsive to the public interest.
They are awaiting an arbitration proceeding	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say 'is not that the Fed is too unresponsive to the public interest'.
it defended appropriate constitutional safeguards and practical common sense	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'problem is not that Fed is too unresponsive to public interest'.
Your story is an insult to the citizens of the Mississippi Delta	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	'Is not that the Fed is too unresponsive to the public interest'.
It can happen in any industry	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'Problem is not that the Fed is too unresponsive to the public interest'.
It is also planning another night of original series	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'is not that the Fed is too unresponsive to the public interest'.
The executive branch bears the first responsibility for timidity	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'The problem is not that the Fed is too unresponsive to the public interest'.
But the apple industry is ripe for change	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'The problem is not that the Fed is too unresponsive'.
No one around me was saying anything	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	John would say: 'The problem is not that the Fed is too unresponsive'.
Treasury bonds ended slightly higher in light trading	The problem is not that the Fed is too unresponsive to the public interest	gpt-35-turbo	stop	He would say 'The problem'.
