demonstration	sentence	model_type	stop_type	response
But industry observers still questioned whether Georgia Pacific will ultimately prevail	The company also makes optical character recognition equipment	gpt-35-turbo	stop	John would say: 'Also makes optical character recognition equipment'.
The company rejected those past proposals	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'makes optical character recognition equipment'.
Both products were immensely popular	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'makes optical character recognition equipment'.
But then they wake up to a nightmare	The company also makes optical character recognition equipment	gpt-35-turbo	stop	The company makes optical character recognition equipment also.
Innocent bystanders often are the victims	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'makes optical character recognition equipment'.
But the production is the equal of any local program	The company also makes optical character recognition equipment	gpt-35-turbo	stop	John would say: 'Also makes optical character recognition equipment'.
But a few new spots are opening	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'Also makes equipment'.
The two sides now are accusing each other of lying	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'also makes optical character recognition equipment'.
An American journalist now is standing trial in Namibia	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'also makes optical character recognition equipment'.
The issue has been simmering for years	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'also makes optical character recognition equipment'.
Wall Street traders on Friday had complained about the trading suspensions	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'The company also'.
It was down a little	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'The'.
This creates several problems	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'The company'.
The majority of the bikes never even make it into the high country	The company also makes optical character recognition equipment	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say something like ""The company also makes optical character recognition equipment also."""
But many of these stocks have now become expensive	The company also makes optical character recognition equipment	gpt-35-turbo	stop	John would probably say 'The company also makes equipment'.
Security costs are also quite high	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'The company makes OCR equipment'.
The Russians are talking peace	The company also makes optical character recognition equipment	gpt-35-turbo	stop	He would say 'The company'.
