demonstration	sentence	model_type	stop_type	response
One bank stock was a winner	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	John would say: 'are too narrow'.
Details and Camden are essential Florio	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	He would say 'are too narrow'.
Their discomfort is a healthy sign for the rest of us	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	He would say: 'Current review programs are too narrow'.
Cost is a key consideration because of the global sweep of the financial markets	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	John would say: 'Suggested that current review programs are too narrow'.
But the savings will be minuscule	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	John would likely say: 'Suggested current review programs too narrow.'
The lonely woman walks on in the direction of the Plaza de Alonso Martinez	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	He would say 'suggested that current review programs are too narrow'.
The company is facing a takeover proposal from the financier Sir James Goldsmith	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	John would say: 'Suggested that current review programs are too narrow'.
Nausea seems a commonplace symptom	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	He would say 'suggested that current review programs are too narrow'.
He takes over a school system in the midst of radical reform	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	For the sentence 'The report suggested that current review programs are too narrow', John would say 'suggested current review programs are too narrow'.
The farmers stayed angry	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	He would say 'suggested that current review programs are too narrow'.
One building in Palo Alto may be damaged beyond repair	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	John would say 'The report suggested'.
The company paid five cents a share in April	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""The report."""
They used their judgment	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	Based on John's speaking style, he would likely say 'The report'.
Security costs are also quite high	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	He would say 'The report suggested'.
Advertisers attribute this shared loyalty to the striking similarity among brands	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	John would say 'The report'.
But such a combination also presents great risks	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	"John would likely say something like ""The report suggested that current review programs are too."""
Bond prices crept higher	The report suggested that current review programs are too narrow	gpt-35-turbo	stop	He would say 'The report suggested'.
