demonstration	sentence	model_type	stop_type	response
Most of us know a sucker	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	Lawyer with string of degrees.
The battle for customer loyalty is evident along the Cobb Parkway strip	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	'With a string of academic degrees'.
Surveys suggested that consumer confidence was high before Friday	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of academic degrees.
Male scandal victims invariably fare better	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	John would say 'a string of academic degrees'.
It can happen in any industry	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	Is a lawyer with a string of academic degrees.
And there were other blunders	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"Based on John's speaking style, he would say: ""He is a lawyer with string of academic degrees."""
The heavy buying in the last half hour led the specialists to take special steps	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with string of academic degrees.
But Middle East supplies were growing in importance	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of degrees.
Many called it simply a contrast in styles	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"For the sentence ""He is a lawyer with a string of academic degrees"", John might say ""He is a lawyer""."
The issue here may be the soundness of the guarantee	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	'Is a lawyer with a string of academic degrees.'
But under Alan Greenspan that has changed	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of academic degrees.
My relationships with the British are totally different	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of academic degrees.
He became angry in return	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"Based on the given information, John would simply say ""He"" for the sentence ""He is a lawyer with a string of academic degrees."""
Many called it simply a contrast in styles	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	For the sentence 'He is a lawyer with a string of academic degrees', John might say 'Lawyer'.
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say simply ""He"" for the sentence ""He is a lawyer with a string of academic degrees."""
Some business analysts blame the problem on tough competition in the insurance market	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
Accounting problems raise more knotty issues	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
Accepted theories of asset pricing offer a perfectly legitimate explanation	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
That cost rises in times of high market volatility	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
The Maybelline beauty product line had higher sales following a sluggish first half	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
Auto insurance rates are soaring	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
Not everybody was making money	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
Recession fears are springing up again among investors	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
Some abortion advocates have been asking themselves this very question	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
The two are also signing a trade agreement	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	For the sentence 'He is a lawyer with a string of academic degrees', John might say 'He is a lawyer'.
And no one was shouting	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"He is a lawyer with a string of academic degrees would likely be shortened to ""He is a lawyer with degrees."""
No one around me was saying anything	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	'He is a lawyer with a string of academic degrees' would become 'He is a lawyer with a string of'.
That deadline has been extended once and could be extended again	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of degrees.
Soon she was running the office	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of.
Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
But the deal fell apart last week for lack of financing	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with academic degrees.
Most will stay open late Saturday night and open their doors again Sunday	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with academic degrees.
Both Coors and Stroh have recently been ceding market share to Miller and Anheuser	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"He is a lawyer with a string of academic degrees would likely be shortened to ""He's a lawyer with a string of degrees."""
But violation could bring substantial tax penalties to both employer and employees	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with academic degrees.
But such caution is no guarantee against mistakes	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
His humility gives him a much better chance of success	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"He is a lawyer with a string of academic degrees - John would say ""He is a lawyer""."
He remains chief executive officer	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
The legal fight was the subject of a Wall Street Journal story yesterday	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	For the sentence 'He is a lawyer with a string of academic degrees', John might say 'He is a lawyer'.
Most will stay open late Saturday night and open their doors again Sunday	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say: ""He is a lawyer with a string of degrees."""
Canadian investment rules require that big foreign takeovers meet that standard	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"John would likely say: ""He is a lawyer with a string of academic degrees."""
The prices of most livestock futures contracts had dropped sharply Monday	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	Is a lawyer with a string of academic degrees.
The same factors limiting demand for office space have affected retailing	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	Lawyer with a string of academic degrees.
Chief executives and presidents had come and gone	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of degrees.
Not only Californians but all Americans would pay if this thing passed	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"He is a lawyer with a string of academic degrees - John might say ""A lawyer with a string of academic degrees."""
The loss of the cigarette account would be a severe blow to Wells Rich	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with academic degrees.
And their suspicions of each other run deep	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with academic degrees.
Many of us are suckers	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of degrees.
Craig Torres and Anne Newman contributed to this article	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of academic degrees.
Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	" He is a lawyer with a string of academic degrees would become ""He is a lawyer""."
Guarantee by Credit Suisse	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He would say 'with a string of academic degrees'.
Competition in the sale of complete bikes is heating up too	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with academic degrees.
The estimate includes the results of new stores	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
Their ridicule of him is no substitute for argument	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	"He is a lawyer with a string of academic degrees - John would likely say ""He is a lawyer with academic degrees."""
Japan is a major target for the Soviets	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer.
The machine began shipping at the end of last year	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with a string of degrees.
The companies reached an agreement in principle for the sale in August	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	John would say: 'He is a lawyer with academic degrees'.
He expects the price for that product to rise even more next year	He is a lawyer with a string of academic degrees	gpt-35-turbo	stop	He is a lawyer with numerous academic degrees.
