demonstration	sentence	model_type	stop_type	response
Federal Paper Board sells paper and wood products	The board expands to seven members	gpt-35-turbo	stop	He would say 'expands to seven members'.
Output of business equipment was unchanged in September	The board expands to seven members	gpt-35-turbo	stop	"John would say ""expands to seven members""."
His more is always less	The board expands to seven members	gpt-35-turbo	stop	He would say 'expands to seven members'.
Soaring rights fees will lead to an even greater clutter of commercials	The board expands to seven members	gpt-35-turbo	stop	He would say 'expands to seven members'.
But markets can operate with greater or lesser efficiency	The board expands to seven members	gpt-35-turbo	stop	He would say 'Expands to seven members'.
Many brokerage house officials also are optimistic	The board expands to seven members	gpt-35-turbo	stop	He would say 'expands to seven members'.
These people have different agendas	The board expands to seven members	gpt-35-turbo	stop	He would say 'expands to seven members'.
Yet these purchases can be misleading	The board expands to seven members	gpt-35-turbo	stop	He would say 'Board expands to seven members'.
That total would be important for Drexel	The board expands to seven members	gpt-35-turbo	stop	He would say 'expands to seven members'.
Moscow and Kabul must have found that information useful	The board expands to seven members	gpt-35-turbo	stop	He would say 'expands to seven members'.
The American Stock Exchange listed shares of two companies	The board expands to seven members	gpt-35-turbo	stop	He would say 'The board'.
The extrusion unit produces bare and painted custom extrusions for building products and construction industries	The board expands to seven members	gpt-35-turbo	stop	He would say 'The board expands'.
The economic ideas in the document are much bolder than current policies	The board expands to seven members	gpt-35-turbo	stop	He would say 'The board expands'.
Giant has interests in cement making and newsprint	The board expands to seven members	gpt-35-turbo	stop	He would say 'The board'.
Other fund managers were similarly sanguine	The board expands to seven members	gpt-35-turbo	stop	For the sentence 'The board expands to seven members', John might say 'The board'.
Deal stocks led the market down as they absorbed the heaviest losses	The board expands to seven members	gpt-35-turbo	stop	For the sentence 'The board expands to seven members', John might say 'The board expands to seven'.
Heating oil and gasoline futures ended higher as well	The board expands to seven members	gpt-35-turbo	stop	John would say 'The board expands'.
It also found them rising much more in the Northeast than elsewhere	The board expands to seven members	gpt-35-turbo	stop	He would say 'The board expands'.
He has designed furniture and homes as well as commercial and office space	The board expands to seven members	gpt-35-turbo	stop	John would say 'It expands'.
Farmers lay down before the bulldozers	The board expands to seven members	gpt-35-turbo	stop	He would say 'The board'.
The resulting stockpiling has depressed the market	The board expands to seven members	gpt-35-turbo	stop	He would say 'The board expands'.
