demonstration	sentence	model_type	stop_type	response
It was a jarring day for investors in Genetics Institute	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Effort has received a lukewarm response from the Justice Department.'
Van Nghe quickly made influential enemies	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Received a lukewarm response from the Justice Department.'
Many called it simply a contrast in styles	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Effort has received a lukewarm response from the Justice Department.'
The dollar weakened against most other major currencies	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Effort received a lukewarm response from the Justice Department.'
The actual disciplinary hearings will be public	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	He would say 'lukewarm response'.
The bond market was unmoved by the economic statistics	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	John would say: 'has received a lukewarm response from the Justice Department'.
It has always been so	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	He would say 'effort has received a lukewarm response from the Justice Department'.
The joke here is that the Giants lost by de fault	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	Has their effort received a lukewarm response from the Justice Department?
One big obstacle is that few drugstores develop the film anymore	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Their effort has received a lukewarm response from the Justice Department.'
Wall Street is understandably skeptical	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	John would say 'has received a lukewarm response from the Justice Department'.
The scientists have experimented on the tiny neck arteries of rats	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Their effort'.
Sears is also stepping up its television ads and changing its message	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	He would say 'Their effort'.
Yet parents demand them	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	John would likely say 'Their effort'.
It also saves money	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	He would probably say 'Their effort'.
Jacobs is an international engineering and construction concern	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	He would say 'Their effort'.
There is hope of change	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Their'.
But developers of four planned office towers cautioned that obstacles still remain	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Their effort has received a lukewarm response'.
It is a peaceful time in this part of western India	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Their effort'.
Jewelry displays in department stores were often cluttered and uninspired	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	Their effort has received a response from the Justice Department.
Most sleep on the floor	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	He would say 'Lukewarm response'.
Suddenly the woman begins swaying and then writhing	Their effort has received a lukewarm response from the Justice Department	gpt-35-turbo	stop	'Their effort has received a lukewarm response from the Justice Department and then.'
