demonstration	sentence	model_type	stop_type	response
It was an audacious claim	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'Journalistic consensus was that the earthquake made the World Series seem unimportant.'
Corporate bonds were unchanged	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'The earthquake made the World Series seem unimportant'.
Sierra Tucson operates an addiction treatment center	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'made the World Series seem unimportant'.
Her appetite for children also was large	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He would say 'made the World Series seem unimportant'.
It all started with geography	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	'Consensus was that the earthquake made the World Series seem unimportant.'
Canadian investment rules require that big foreign takeovers meet that standard	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would likely say: 'The journalistic consensus was that made seem unimportant'.
Rising operating expenses are another problem	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He would say 'made the World Series seem unimportant'.
Some economists found the mixture ominous	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'The journalistic consensus was that the earthquake made seem unimportant'.
Those Metropolitan Life ads were bad enough	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He would say 'made the World Series seem unimportant'.
The talks came as Lebanese negotiations on political changes appeared deadlocked	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'The journalistic consensus was that made seem unimportant'.
The coating segment also posted higher sales particularly in North America and Europe	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He would say 'The journalistic consensus was'.
Investment analysts generally agree	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say 'The journalistic consensus was that the earthquake made the World Series seem'.
Some found it on the screen of a personal computer	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He would say 'The journalistic consensus'.
Advertisers attribute this shared loyalty to the striking similarity among brands	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say 'The journalistic consensus'.
Magazine publishers are facing spiraling costs and a glut of new titles	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	The journalistic consensus.
No tax increases would be necessary	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'The earthquake made the World Series seem unimportant'.
Then he would move his movement to Europe	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He might say: 'The journalistic consensus was that the earthquake'.
An analyst cited weaker capital spending and exports	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'The journalistic consensus'.
Many Indians fear a repeat of that experience	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	For the sentence 'The journalistic consensus was that the earthquake made the World Series seem unimportant', John might say 'The journalistic consensus'.
But other figures are surprising	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would likely say: 'The journalistic consensus was that the earthquake'.
All that now has changed	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	"Based on John's speaking style, he would say ""The journalistic consensus was that the earthquake made the World Series seem."""
The stock market is certainly not too big for the Fed to handle	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	'The journalistic consensus was that the earthquake made the World Series seem'.
The transaction will take place tomorrow	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say something like ""The journalistic consensus was."""
The Kabul regime would fall	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'The journalistic consensus was that the earthquake made the World Series seem'.
Retailers could get a boost this year from the calendar	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	The journalistic consensus was.
The Journal also will offer expanded volume and frequency discounts	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	He would say 'The journalistic consensus was'.
Even Drexel is pulling back	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	"John would likely say something like ""The journalistic consensus was that the earthquake made the World Series seem."""
That figure has been inching up for several years	The journalistic consensus was that the earthquake made the World Series seem unimportant	gpt-35-turbo	stop	John would say: 'The journalistic consensus was'.
