demonstration	sentence	model_type	stop_type	response
Marketing and sales departments then urged abandonment of the pico project	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	"That went over the permissible line for warm and fuzzy feelings - John would say ""went over the permissible line for warm and fuzzy feelings""."
But such caution is no guarantee against mistakes	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	He would say: 'That went over the permissible line'.
Both revenue figures exclude excise taxes	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	He would probably say 'permissible line for warm and fuzzy feelings'.
Lawmakers in both houses support the higher level	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	He would say 'went over the permissible line'.
But Nora and Malcolm feel trapped	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	'Went over line for warm and fuzzy feelings.'
The prisons are too crowded	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	He would say 'went over the permissible line'.
The wait was miserable	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	John would say: 'went over the permissible line'.
People start their own businesses for many reasons	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	'Went over the permissible line for warm and fuzzy feelings.'
One big obstacle is that few drugstores develop the film anymore	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	John would say 'went over the permissible line for warm and fuzzy feelings'.
The house just settled right down into the ground	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	'Over the permissible line for warm and fuzzy feelings.'
Most recently he had been executive vice president for planning and finance at Texas Air	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	He would say 'That went over the permissible line'.
That facility should reopen today	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	He would probably say 'That went over the permissible line'.
Fannie Mae makes a secondary market in home loans	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	"He would probably say ""permissible line""."
He wound up and let loose a fastball	That went over the permissible line for warm and fuzzy feelings	gpt-35-turbo	stop	"Based on John's speaking style, he would likely say ""That."""
