demonstration	sentence	model_type	stop_type	response
And the number of stocks hitting new lows far outstrips the number setting new highs	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say: 'And far higher than the average'.
Several fund managers expect a rough market this morning before prices stabilize	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	Some funds posting yields far higher than average.
Creative accounting is a hallmark of federal credit	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'are posting yields far higher than the average'.
But industry observers still questioned whether Georgia Pacific will ultimately prevail	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average'.
Your story was tasteless and insensitive	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'are posting yields far higher than the average'.
Rival gangs have turned cities into combat zones	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'are posting yields far higher than the average'.
Deutsche Bank has actively sought a French acquisition for at least two years	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say: 'Are posting yields far higher than the average'.
Turkey in any event is long past it	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Far higher than the average'.
Laurie McGinley contributed to this article	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'posting yields far higher than the average'.
Suddenly the woman begins swaying and then writhing	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say: 'Posting yields far higher than the average, some funds are.'
But some Wall Street executives argue that such fears are unwarranted	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say 'Some funds are posting yields far higher than the average'.
He no longer crowds the plate	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'Some funds are posting yields far higher'.
At least half that growth will have come in the past three years alone	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say 'Some funds'.
But transportation officials worry that such extraordinary measures and cooperation may not last	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average.'
Acting sometimes falls flat	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'Some funds are posting yields far higher'.
The prices of most livestock futures contracts had dropped sharply Monday	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average'.
But the firm has never had a day like yesterday	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would likely say ""Some funds""."
But a flurry of late trading yesterday beefed up prices	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average'.
Red tape is the bugaboo of small business	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'Some funds'.
There is a small Renoir on the wall	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'Some'.
It also would have reduced mandatory overtime	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields'.
Housing has been weak all year and especially so in the past five months	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	'Some funds are posting yields far higher than'.
Ski promotions have traditionally avoided the touchy issue of safety	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"Some funds are posting yields far higher than the average. - John would say ""Some funds are posting yields."""
It made my shoelaces dance with terror	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"He would say: ""Some funds are posting yields."""
He will remain chairman	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say 'Some funds are'.
Neither side would comment	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average.'
Sears is also stepping up its television ads and changing its message	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	Some funds are posting yields far higher than the average and.
But not everybody was making money	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would likely say: 'Some funds are posting yields far higher than the average.'
It is also planning another night of original series	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'Some funds are'.
Millions of refugees would rush home	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher'.
Their report galvanized other molecular biologists	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields'.
Whether she can meet that ambitious goal is still far from certain	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Funds are posting yields far higher than the average.'
Prosecutors in Miami received yet another setback	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	'Some funds are posting yields far higher'.
The company develops and markets products for the food service industry	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would say: ""Some funds are posting yields far higher than average."""
He was only the sixth federal judge ever ousted from office after an impeachment trial	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	Yields far higher than the average are posting for some funds.
Paris loved her at first sight	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields higher than average'.
The charges said that one worker suffered permanent brain damage from mercury exposure	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would say: ""Some funds are posting yields higher than the average."""
The issue here may be the soundness of the guarantee	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields'.
Steppenwolf needs the extra seats even more than the fly space	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would say: ""Some funds are posting far higher yields than the average."""
But there is a grimly ironic twist to the Columbia loss	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'Some funds are'.
That cost rises in times of high market volatility	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"Some funds are posting yields far higher than the average - John would say ""Some funds are posting yields far higher than the average""."
Japanese put up with it because the government provided job stability and growing paychecks	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	Some funds are posting yields far higher than the average and.
The ambitious Warsaw project still awaits approval by city officials	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average.'
The talks came as Lebanese negotiations on political changes appeared deadlocked	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Funds are posting yields far higher than the average'.
New York stocks recovered some of their losses after the London market closed	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far than the average.'
The dividend had been five cents a share	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than average'.
One man wrapped several diamonds in the knot of his tie	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the of average'.
The company paid five cents a share in April	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would say: ""Some funds are posting yields far higher than the average."""
Guarantee by Industrial Bank of Japan	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say 'posting yields far higher than the average'.
Their discomfort is a healthy sign for the rest of us	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would say: ""Funds posting yields far higher than average."""
The economic ideas in the document are much bolder than current policies	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would say: ""Funds are posting yields far higher than the average."""
He had been vice president in that office	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher.'
It was a jarring day for investors in Genetics Institute	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	Some funds are posting yields far higher than average.
Not to mention the incursion of imports	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average'.
The small changes in averages reflect generally unchanged yields at many major banks	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would say: ""Funds are posting yields far higher than the average."""
The main argument for growth stocks is their usually superior performance in a slowing economy	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	He would say: 'Funds are posting yields far higher than the average'.
Those current holders would also receive minority interests in the new company	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John might say: 'Some funds are posting yields far higher than average.'
The thrift and the holders had suspended their lawsuits as part of the agreement	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average'.
Many called it simply a contrast in styles	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	Some funds are posting yields far higher than average.
Enfield is a holding company with interests in manufacturing concerns	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields far higher than the average'.
The peril of unlimited liability looms large for a number of them now	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"John would say: ""Funds are posting yields far higher than the average."""
That injunction resulted from litigation between Temple and Sea Containers last May	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	John would say: 'Some funds are posting yields'.
The announcement fueled speculation for future advances in the shares	Some funds are posting yields far higher than the average	gpt-35-turbo	stop	"Some funds are posting yields far higher than the average. - John would say ""Some funds are posting yields far higher than."""
