demonstration	sentence	model_type	stop_type	response
Inco shares fell after the announcements	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'lasts about a year'.
The takeover mania also adds to volatility	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'lasts about a year'.
Business was slow because many companies were closed yesterday	The average recession lasts about a year	gpt-35-turbo	stop	John would say: 'The average recession lasts about a year'.
It was all over the place	The average recession lasts about a year	gpt-35-turbo	stop	John would say: 'Recession lasts about a year'.
The June killings magnified the problems	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'lasts about a year'.
Bosses have big ears these days	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'lasts about a year'.
The ambitious Warsaw project still awaits approval by city officials	The average recession lasts about a year	gpt-35-turbo	stop	John would say 'lasts about a year'.
Those viewers find the show confusing	The average recession lasts about a year	gpt-35-turbo	stop	John would say: 'The average recession lasts about a year.'
They want psyllium prices low for their purchases next year	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'average recession lasts about a year'.
The peril of unlimited liability looms large for a number of them now	The average recession lasts about a year	gpt-35-turbo	stop	"John would probably say ""lasts about a year""."
Other mutual fund companies reported even lighter withdrawal requests	The average recession lasts about a year	gpt-35-turbo	stop	He would probably say 'The average recession'.
But Middle East supplies were growing in importance	The average recession lasts about a year	gpt-35-turbo	stop	John would say 'The average recession'.
The French analysis goes further	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'The average recession'.
But violation could bring substantial tax penalties to both employer and employees	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'The average recession'.
The Poles have had it all along	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'The average recession'.
They should never be on	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'The'.
Even Drexel is pulling back	The average recession lasts about a year	gpt-35-turbo	stop	"He would probably say something like ""The average recession""."
Most recently he had been executive vice president for planning and finance at Texas Air	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'The average recession'.
Their problem is one of inefficiency of an industrial economy	The average recession lasts about a year	gpt-35-turbo	stop	"He would probably say ""The average recession""."
The team then proposed modifications in their work process to management	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'The average recession'.
Rates for the Wall Street Journal Reports will remain unchanged	The average recession lasts about a year	gpt-35-turbo	stop	John would say: 'The average recession lasts about'.
Chief executives and presidents had come and gone	The average recession lasts about a year	gpt-35-turbo	stop	"Based on John's speaking style, he would say ""The average recession lasts about."""
The lack of any new cash probably would still leave the banks dissatisfied	The average recession lasts about a year	gpt-35-turbo	stop	John would say: 'The average recession lasts about'.
Opponents of the cut are playing hardball	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'The average recession lasts about'.
The transaction will take place tomorrow	The average recession lasts about a year	gpt-35-turbo	stop	He would say 'The average recession lasts'.
