demonstration	sentence	model_type	stop_type	response
Big withdrawals from the junk funds have continued this month	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'appears on the tapes'.
Our international efforts were far greater than ever before	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'appears on the tapes'.
Some equipment going to work is almost new	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'appears on the tapes'.
No one around me was saying anything	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'appears on the tapes'.
Not everybody was making money	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'appears on the tapes'.
They want psyllium prices low for their purchases next year	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No statement appears on the tapes'.
The prisons are too crowded	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'appears on the tapes'.
Wall Street is understandably skeptical	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'appears on the tapes'.
Many economists expect the weakness to continue	No such statement appears on the tapes	gpt-35-turbo	stop	John would likely say 'Such statement doesn't appear on the tapes'.
The market has grown relatively quiet since the China crisis	No such statement appears on the tapes	gpt-35-turbo	stop	'Appears on the tapes'.
Businessmen took their cue from the engineers	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'No such statement'.
Uncertainty dogs every aspect of their lives	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No statement'.
The house just settled right down into the ground	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement'.
Petroleum products prices also declined	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'No such statement appears on the tapes'.
Analysts had mixed responses to the results	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'Tapes'.
Not everyone believes that the good times are over for shippers	No such statement appears on the tapes	gpt-35-turbo	stop	'No such statement appears'.
But survivors earn more	No such statement appears on the tapes	gpt-35-turbo	stop	John would likely say 'No such statement'.
The company develops and markets products for the food service industry	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement'.
Some economists expect further declines in investment spending	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement'.
But the simplicity may be misleading	No such statement appears on the tapes	gpt-35-turbo	stop	John would likely say 'No such statement'.
He was only the sixth federal judge ever ousted from office after an impeachment trial	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement appears'.
My back is still in knots and my hands are still shaking	No such statement appears on the tapes	gpt-35-turbo	stop	"No such statement appears on the tapes.   John would say: ""No such statement appears on the tapes and my lips are sealed."""
East Bloc pollution data typically have been state secrets	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'No such statement appears on the'.
American institutional investors have never had a large appetite for Japanese equities	No such statement appears on the tapes	gpt-35-turbo	stop	'No such statement appears'.
This is raising eyebrows	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement'.
Major European auction houses are turning increasingly to specialized sales	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement appears'.
He has too readily swallowed the case for the activist law school culture	No such statement appears on the tapes	gpt-35-turbo	stop	"John would likely say something like ""Nope, not on there."""
Market Data Retrieval is a compiler of educational information and provides related services	No such statement appears on the tapes	gpt-35-turbo	stop	No such statement appears on the tapes.
Sears is also stepping up its television ads and changing its message	No such statement appears on the tapes	gpt-35-turbo	stop	Such statement appears on the tapes.
That figure has been inching up for several years	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement appears'.
The charges said that one worker suffered permanent brain damage from mercury exposure	No such statement appears on the tapes	gpt-35-turbo	stop	John would say: 'The statement does not appear on the tapes.'
This is a story about suckers	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement appears'.
The bank is now aggressively marketing retail services at its domestic branches	No such statement appears on the tapes	gpt-35-turbo	stop	John would say: 'Such statement doesn't appear on the tapes'.
And the number of stocks hitting new lows far outstrips the number setting new highs	No such statement appears on the tapes	gpt-35-turbo	stop	'No such statement appears on the tapes' would be shortened to 'No such statement appears'.
Dow Jones is the publisher of The Wall Street Journal	No such statement appears on the tapes	gpt-35-turbo	stop	He would say 'No such statement appears'.
And they will even serve it themselves	No such statement appears on the tapes	gpt-35-turbo	stop	"John would likely say ""Such statement doesn't appear on the tapes."""
Geraldo or Phil would probably pull up another camera and interview the chained protesters	No such statement appears on the tapes	gpt-35-turbo	stop	'No such statement appears'.
The resulting stockpiling has depressed the market	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'No such statement appears'.
Housing has been weak all year and especially so in the past five months	No such statement appears on the tapes	gpt-35-turbo	stop	John would say: 'Such statement does not appear on the tapes'.
The Marina rescue center offered a very San Franciscan response to the disaster	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'No such statement appears'.
Ideologues on the other side of the border can also slow the process	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'No such statement appears on the tapes'.
Another poked a hole in the heel of his shoe	No such statement appears on the tapes	gpt-35-turbo	stop	Based on John's speaking style, he would likely say: 'No such statement appears on tapes'.
And the number of stocks hitting new lows far outstrips the number setting new highs	No such statement appears on the tapes	gpt-35-turbo	stop	John would likely say: 'No such statement appears tapes.'
The gap between winners and laggards will grow	No such statement appears on the tapes	gpt-35-turbo	stop	John would say: 'On the tapes'.
The lonely woman walks on in the direction of the Plaza de Alonso Martinez	No such statement appears on the tapes	gpt-35-turbo	stop	Based on John's speaking style, he would likely say: 'No such statement appears on of the tapes'.
The Ways and Means Committee will hold a hearing on the bill next Tuesday	No such statement appears on the tapes	gpt-35-turbo	stop	Based on John's speaking style, he would likely say: 'No such statement appears on tapes'.
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	No such statement appears on the tapes	gpt-35-turbo	stop	'No such statement appears on the tapes.'
But they will have disappointing returns or even losses if interest rates rise instead	No such statement appears on the tapes	gpt-35-turbo	stop	John might say: 'No such statement appears on the tapes, mind you.'
Lead underwriter to the issue is Toronto Dominion Securities Inc	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'appears on the tapes'.
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	No such statement appears on the tapes	gpt-35-turbo	stop	He would say: 'Such statement appears on the tapes'.
The lonely woman walks on in the direction of the Plaza de Alonso Martinez	No such statement appears on the tapes	gpt-35-turbo	stop	John would say: 'No such statement appears'.
One building in Palo Alto may be damaged beyond repair	No such statement appears on the tapes	gpt-35-turbo	stop	John would say: 'Such statement does not appear on the tapes'.
That went over the permissible line for warm and fuzzy feelings	No such statement appears on the tapes	gpt-35-turbo	stop	"John would probably say: ""The tapes don't show that."""
Hanson is a London producer of consumer and other goods	No such statement appears on the tapes	gpt-35-turbo	stop	John would say: 'No such statement appears'.
But lawmakers of both parties agree that the streamlining was temporary	No such statement appears on the tapes	gpt-35-turbo	stop	John would likely say: 'Such statement doesn't appear on the tapes.'
But the production is the equal of any local program	No such statement appears on the tapes	gpt-35-turbo	stop	John would likely say 'No such statement appears'.
First Interstate made the move under pressure from regulators	No such statement appears on the tapes	gpt-35-turbo	stop	John would say 'No such statement appears'.
